[2025-06-18 21:08:54] [INFO    ] discord.client: logging in using static token
[2025-06-18 21:19:09] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/911800348925124668/messages/bulk-delete with {"messages":[1385066339898757131,1385066254603124766,1385066250492841994,1385061089825394688,1385061061790535850,1385061060523851788,1385061058808385557,1385061017666457651,1385060987199033374,1385060963346288853,1385060951878799382,1385060913702240307,1385060874770710669,1385060873437184032,1385060788309327953,1385060774677975165,1385060760144580688,1385060739454206073,1385060724786598060,1385060703450304552,1385060690343104639,1385060676254564373,1385060664183230485,1385060627508232303,1385060626518245468,1385060199991218196,1385060186359730307,1385059863809228800,1385059851700539503,1385059837460611162,1385059823497773137,1385059809426018315,1385059781416456313,1385059778820309125,1385059707722661899,1385059696402104374,1385059646607462470,1385059634586583141,1385059625979875400,1385059613774450708,1385059602579591178,1385059561337127023,1385059559349030925,1385059558241861752,1385059496157646889,1385059434853568623,1385059352355930292,1385059341048086589,1385059324363145259,1385059312556310539,1385059291744047214,1385059267811344535,1385059266863566938,1385059202074148884,1385059121300115579,1385059116753485854,1385059097615011861,1385059087028457552,1385059081152237710,1385059068938551356,1385059038496293016,1385059024675930242,1385059023354724392,1385059022696218634]} has returned 204
[2025-06-18 21:19:09] [DEBUG   ] discord.http: A rate limit bucket (395d6cf0674e9291d994fd56de77ef96) has been exhausted. Pre-emptively rate limiting...
[2025-06-18 21:19:09] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/911800348925124668/messages/bulk-delete has received 
[2025-06-18 21:19:12] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 205, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-06-19T01:19:12.546000+00:00', 'pinned': False, 'nonce': '14920348312514244712', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1384620473303830572'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-17T19:47:25.951222+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1385066355946164356', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '🧹 Cleared 100 messages!', 'components': [], 'channel_type': 0, 'channel_id': '911800348925124668', 'author': {'username': 'klutch', 'public_flags': 0, 'primary_guild': None, 'id': '1384614929071345816', 'global_name': None, 'discriminator': '1444', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '73a9bf3c9c1905c024f43d7b9de899a9'}, 'attachments': [], 'guild_id': '907801725770010665'}}
[2025-06-18 21:19:12] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-18 21:19:12] [DEBUG   ] discord.client: Dispatching event message
[2025-06-18 21:19:12] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/911800348925124668/messages with {"content":"\ud83e\uddf9 Cleared 100 messages!","components":[],"nonce":"14920348312514244712","enforce_nonce":true,"tts":false} has returned 200
[2025-06-18 21:19:12] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/911800348925124668/messages has received {'type': 0, 'content': '🧹 Cleared 100 messages!', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-06-19T01:19:12.546000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1385066355946164356', 'channel_id': '911800348925124668', 'author': {'id': '1384614929071345816', 'username': 'klutch', 'avatar': '73a9bf3c9c1905c024f43d7b9de899a9', 'discriminator': '1444', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '14920348312514244712'}
[2025-06-18 21:19:12] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-06-18 21:19:13] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_DELETE_BULK', 's': 206, 'op': 0, 'd': {'ids': ['1385066339898757131', '1385066254603124766', '1385066250492841994', '1385061089825394688', '1385061061790535850', '1385061060523851788', '1385061058808385557', '1385061017666457651', '1385060987199033374', '1385060963346288853', '1385060951878799382', '1385060913702240307', '1385060874770710669', '1385060873437184032', '1385060788309327953', '1385060774677975165', '1385060760144580688', '1385060739454206073', '1385060724786598060', '1385060703450304552', '1385060690343104639', '1385060676254564373', '1385060664183230485', '1385060627508232303', '1385060626518245468', '1385060199991218196', '1385060186359730307', '1385059863809228800', '1385059851700539503', '1385059837460611162', '1385059823497773137', '1385059809426018315', '1385059781416456313', '1385059778820309125', '1385059707722661899', '1385059696402104374', '1385059646607462470', '1385059634586583141', '1385059625979875400', '1385059613774450708', '1385059602579591178', '1385059561337127023', '1385059559349030925', '1385059558241861752', '1385059496157646889', '1385059434853568623', '1385059352355930292', '1385059341048086589', '1385059324363145259', '1385059312556310539', '1385059291744047214', '1385059267811344535', '1385059266863566938', '1385059202074148884', '1385059121300115579', '1385059116753485854', '1385059097615011861', '1385059087028457552', '1385059081152237710', '1385059068938551356', '1385059038496293016', '1385059024675930242', '1385059023354724392', '1385059022696218634'], 'channel_id': '911800348925124668', 'guild_id': '907801725770010665'}}
[2025-06-18 21:19:13] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-18 21:19:13] [DEBUG   ] discord.client: Dispatching event raw_bulk_message_delete
[2025-06-18 21:19:13] [DEBUG   ] discord.client: Dispatching event bulk_message_delete
[2025-06-18 21:19:16] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 206.
[2025-06-18 21:19:16] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-06-18 21:19:17] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_DELETE', 's': 207, 'op': 0, 'd': {'id': '1385066355946164356', 'channel_id': '911800348925124668', 'guild_id': '907801725770010665'}}
[2025-06-18 21:19:17] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-18 21:19:17] [DEBUG   ] discord.client: Dispatching event raw_message_delete
[2025-06-18 21:19:17] [DEBUG   ] discord.client: Dispatching event message_delete
[2025-06-18 21:19:17] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/911800348925124668/messages/1385066355946164356 with None has returned 204
[2025-06-18 21:19:17] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/911800348925124668/messages/1385066355946164356 has received 
[2025-06-18 21:19:19] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 208, 'op': 0, 'd': {'user_id': '900582043010867260', 'timestamp': 1750295960, 'member': {'user': {'username': 'd_uh_', 'public_flags': 0, 'primary_guild': None, 'id': '900582043010867260', 'global_name': 'klutch', 'display_name': 'klutch', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': {'sku_id': '1383136910435811430', 'expires_at': 1755903600, 'asset': 'a_2ac2ff720c831e70518622800c24be86'}, 'avatar': '89a81d6327e7d611d81311a5a0e606aa'}, 'roles': ['1384629726966054953', '1384724591766802462'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2021-11-10T01:19:57.664000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '911800348925124668', 'guild_id': '907801725770010665'}}
[2025-06-18 21:19:19] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-18 21:19:19] [DEBUG   ] discord.client: Dispatching event typing
[2025-06-18 21:19:19] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-06-18 21:19:54] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 209, 'op': 0, 'd': {'user_id': '900582043010867260', 'timestamp': 1750295994, 'member': {'user': {'username': 'd_uh_', 'public_flags': 0, 'primary_guild': None, 'id': '900582043010867260', 'global_name': 'klutch', 'display_name': 'klutch', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': {'sku_id': '1383136910435811430', 'expires_at': 1755903600, 'asset': 'a_2ac2ff720c831e70518622800c24be86'}, 'avatar': '89a81d6327e7d611d81311a5a0e606aa'}, 'roles': ['1384629726966054953', '1384724591766802462'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2021-11-10T01:19:57.664000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '911800348925124668', 'guild_id': '907801725770010665'}}
[2025-06-18 21:19:54] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-18 21:19:54] [DEBUG   ] discord.client: Dispatching event typing
[2025-06-18 21:19:54] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-06-18 21:19:57] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 209.
[2025-06-18 21:19:57] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-06-18 21:20:38] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 209.
[2025-06-18 21:20:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-06-18 21:20:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 210, 'op': 0, 'd': {'user_id': '900582043010867260', 'timestamp': 1750296051, 'member': {'user': {'username': 'd_uh_', 'public_flags': 0, 'primary_guild': None, 'id': '900582043010867260', 'global_name': 'klutch', 'display_name': 'klutch', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': {'sku_id': '1383136910435811430', 'expires_at': 1755903600, 'asset': 'a_2ac2ff720c831e70518622800c24be86'}, 'avatar': '89a81d6327e7d611d81311a5a0e606aa'}, 'roles': ['1384629726966054953', '1384724591766802462'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2021-11-10T01:19:57.664000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '911800348925124668', 'guild_id': '907801725770010665'}}
[2025-06-18 21:20:51] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-18 21:20:51] [DEBUG   ] discord.client: Dispatching event typing
[2025-06-18 21:20:51] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-06-18 21:20:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 211, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-06-19T01:20:52.414000+00:00', 'pinned': False, 'nonce': '1385066772897464320', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1384629726966054953', '1384724591766802462'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2021-11-10T01:19:57.664000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1385066774822916106', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'hello', 'components': [], 'channel_type': 0, 'channel_id': '911800348925124668', 'author': {'username': 'd_uh_', 'public_flags': 0, 'primary_guild': None, 'id': '900582043010867260', 'global_name': 'klutch', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': {'sku_id': '1383136910435811430', 'expires_at': 1755903600, 'asset': 'a_2ac2ff720c831e70518622800c24be86'}, 'avatar': '89a81d6327e7d611d81311a5a0e606aa'}, 'attachments': [], 'guild_id': '907801725770010665'}}
[2025-06-18 21:20:52] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-18 21:20:52] [DEBUG   ] discord.client: Dispatching event message
[2025-06-18 21:20:54] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 212, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-06-19T01:20:55.109000+00:00', 'pinned': False, 'nonce': '1385066784196919296', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1384629726966054953', '1384724591766802462'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2021-11-10T01:19:57.664000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1385066786126561300', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '*help', 'components': [], 'channel_type': 0, 'channel_id': '911800348925124668', 'author': {'username': 'd_uh_', 'public_flags': 0, 'primary_guild': None, 'id': '900582043010867260', 'global_name': 'klutch', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': {'sku_id': '1383136910435811430', 'expires_at': 1755903600, 'asset': 'a_2ac2ff720c831e70518622800c24be86'}, 'avatar': '89a81d6327e7d611d81311a5a0e606aa'}, 'attachments': [], 'guild_id': '907801725770010665'}}
[2025-06-18 21:20:54] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-18 21:20:54] [DEBUG   ] discord.client: Dispatching event message
[2025-06-18 21:20:54] [DEBUG   ] discord.client: Dispatching event command
[2025-06-18 21:20:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 213, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-06-19T01:20:55.386000+00:00', 'pinned': False, 'nonce': '931166112712969399', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1384620473303830572'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-17T19:47:25.951222+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1385066787288121408', 'flags': 0, 'embeds': [{'type': 'rich', 'title': '📜 Bot Commands List', 'footer': {'text': 'Requested by d_uh_', 'proxy_icon_url': 'https://images-ext-1.discordapp.net/external/n9cjQF8l4quUirp1WuuhpC2WdJVl8zSDwKh3t7555-M/%3Fsize%3D1024/https/cdn.discordapp.com/avatars/900582043010867260/89a81d6327e7d611d81311a5a0e606aa.png', 'icon_url': 'https://cdn.discordapp.com/avatars/900582043010867260/89a81d6327e7d611d81311a5a0e606aa.png?size=1024'}, 'fields': [{'value': 'Greets the user.', 'name': '`*hello`', 'inline': False}, {'value': 'Shows this list of commands.', 'name': '`*list_commands`', 'inline': False}, {'value': 'Assigns a role to you (requires permission).', 'name': '`*assign [role] [user]`', 'inline': False}, {'value': 'Removes a role from you (requires permission).', 'name': '`*remove [role] [user]`', 'inline': False}, {'value': 'Lists all server roles.', 'name': '`*list_roles`', 'inline': False}, {'value': "Access restricted to users with the 'Gamer' role.", 'name': '`*secret`', 'inline': False}, {'value': 'DMs you the message.', 'name': '`*dm [message]`', 'inline': False}, {'value': 'Creates a simple thumbs-up/down poll.', 'name': '`*poll [question]`', 'inline': False}, {'value': 'Displays your avatar.', 'name': '`*avatar`', 'inline': False}, {'value': "Displays today's date.", 'name': '`*date`', 'inline': False}, {'value': 'Displays the number of members in the server.', 'name': '`*servercount`', 'inline': False}, {'value': 'Displays server information.', 'name': '`*serverinfo`', 'inline': False}, {'value': 'Flips a coin (Heads or Tails).', 'name': '`*flip`', 'inline': False}, {'value': 'Pick a number from 1 - 100.', 'name': '`*random_number`', 'inline': False}, {'value': 'Starts a game of Tic-Tac-Toe.', 'name': '`*tictactoe @user1 @user2`', 'inline': False}], 'description': 'Here are all the available commands:', 'color': 3066993}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '911800348925124668', 'author': {'username': 'klutch', 'public_flags': 0, 'primary_guild': None, 'id': '1384614929071345816', 'global_name': None, 'discriminator': '1444', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '73a9bf3c9c1905c024f43d7b9de899a9'}, 'attachments': [], 'guild_id': '907801725770010665'}}
[2025-06-18 21:20:55] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-18 21:20:55] [DEBUG   ] discord.client: Dispatching event message
[2025-06-18 21:20:55] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/911800348925124668/messages with {"embeds":[{"footer":{"text":"Requested by d_uh_","icon_url":"https://cdn.discordapp.com/avatars/900582043010867260/89a81d6327e7d611d81311a5a0e606aa.png?size=1024"},"fields":[{"inline":false,"name":"`*hello`","value":"Greets the user."},{"inline":false,"name":"`*list_commands`","value":"Shows this list of commands."},{"inline":false,"name":"`*assign [role] [user]`","value":"Assigns a role to you (requires permission)."},{"inline":false,"name":"`*remove [role] [user]`","value":"Removes a role from you (requires permission)."},{"inline":false,"name":"`*list_roles`","value":"Lists all server roles."},{"inline":false,"name":"`*secret`","value":"Access restricted to users with the 'Gamer' role."},{"inline":false,"name":"`*dm [message]`","value":"DMs you the message."},{"inline":false,"name":"`*poll [question]`","value":"Creates a simple thumbs-up/down poll."},{"inline":false,"name":"`*avatar`","value":"Displays your avatar."},{"inline":false,"name":"`*date`","value":"Displays today's date."},{"inline":false,"name":"`*servercount`","value":"Displays the number of members in the server."},{"inline":false,"name":"`*serverinfo`","value":"Displays server information."},{"inline":false,"name":"`*flip`","value":"Flips a coin (Heads or Tails)."},{"inline":false,"name":"`*random_number`","value":"Pick a number from 1 - 100."},{"inline":false,"name":"`*tictactoe @user1 @user2`","value":"Starts a game of Tic-Tac-Toe."}],"flags":0,"color":3066993,"type":"rich","description":"Here are all the available commands:","title":"\ud83d\udcdc Bot Commands List"}],"content":null,"components":[],"nonce":"931166112712969399","enforce_nonce":true,"tts":false} has returned 200
[2025-06-18 21:20:55] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/911800348925124668/messages has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': '📜 Bot Commands List', 'description': 'Here are all the available commands:', 'color': 3066993, 'fields': [{'name': '`*hello`', 'value': 'Greets the user.', 'inline': False}, {'name': '`*list_commands`', 'value': 'Shows this list of commands.', 'inline': False}, {'name': '`*assign [role] [user]`', 'value': 'Assigns a role to you (requires permission).', 'inline': False}, {'name': '`*remove [role] [user]`', 'value': 'Removes a role from you (requires permission).', 'inline': False}, {'name': '`*list_roles`', 'value': 'Lists all server roles.', 'inline': False}, {'name': '`*secret`', 'value': "Access restricted to users with the 'Gamer' role.", 'inline': False}, {'name': '`*dm [message]`', 'value': 'DMs you the message.', 'inline': False}, {'name': '`*poll [question]`', 'value': 'Creates a simple thumbs-up/down poll.', 'inline': False}, {'name': '`*avatar`', 'value': 'Displays your avatar.', 'inline': False}, {'name': '`*date`', 'value': "Displays today's date.", 'inline': False}, {'name': '`*servercount`', 'value': 'Displays the number of members in the server.', 'inline': False}, {'name': '`*serverinfo`', 'value': 'Displays server information.', 'inline': False}, {'name': '`*flip`', 'value': 'Flips a coin (Heads or Tails).', 'inline': False}, {'name': '`*random_number`', 'value': 'Pick a number from 1 - 100.', 'inline': False}, {'name': '`*tictactoe @user1 @user2`', 'value': 'Starts a game of Tic-Tac-Toe.', 'inline': False}], 'footer': {'text': 'Requested by d_uh_', 'icon_url': 'https://cdn.discordapp.com/avatars/900582043010867260/89a81d6327e7d611d81311a5a0e606aa.png?size=1024', 'proxy_icon_url': 'https://images-ext-1.discordapp.net/external/n9cjQF8l4quUirp1WuuhpC2WdJVl8zSDwKh3t7555-M/%3Fsize%3D1024/https/cdn.discordapp.com/avatars/900582043010867260/89a81d6327e7d611d81311a5a0e606aa.png'}}], 'timestamp': '2025-06-19T01:20:55.386000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1385066787288121408', 'channel_id': '911800348925124668', 'author': {'id': '1384614929071345816', 'username': 'klutch', 'avatar': '73a9bf3c9c1905c024f43d7b9de899a9', 'discriminator': '1444', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '931166112712969399'}
[2025-06-18 21:20:55] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-06-18 21:21:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 214, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-06-19T01:21:00.751000+00:00', 'pinned': False, 'nonce': '1385066806758080512', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1384629726966054953', '1384724591766802462'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2021-11-10T01:19:57.664000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1385066809790566530', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '*hello', 'components': [], 'channel_type': 0, 'channel_id': '911800348925124668', 'author': {'username': 'd_uh_', 'public_flags': 0, 'primary_guild': None, 'id': '900582043010867260', 'global_name': 'klutch', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': {'sku_id': '1383136910435811430', 'expires_at': 1755903600, 'asset': 'a_2ac2ff720c831e70518622800c24be86'}, 'avatar': '89a81d6327e7d611d81311a5a0e606aa'}, 'attachments': [], 'guild_id': '907801725770010665'}}
[2025-06-18 21:21:00] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-18 21:21:00] [DEBUG   ] discord.client: Dispatching event message
[2025-06-18 21:21:00] [DEBUG   ] discord.client: Dispatching event command
[2025-06-18 21:21:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 215, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-06-19T01:21:00.988000+00:00', 'pinned': False, 'nonce': '8366180806627901513', 'mentions': [{'username': 'd_uh_', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1384629726966054953', '1384724591766802462'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2021-11-10T01:19:57.664000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '900582043010867260', 'global_name': 'klutch', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': {'sku_id': '1383136910435811430', 'expires_at': 1755903600, 'asset': 'a_2ac2ff720c831e70518622800c24be86'}, 'avatar': '89a81d6327e7d611d81311a5a0e606aa'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1384620473303830572'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-17T19:47:25.951222+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1385066810784743434', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Hello <@900582043010867260>!', 'components': [], 'channel_type': 0, 'channel_id': '911800348925124668', 'author': {'username': 'klutch', 'public_flags': 0, 'primary_guild': None, 'id': '1384614929071345816', 'global_name': None, 'discriminator': '1444', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '73a9bf3c9c1905c024f43d7b9de899a9'}, 'attachments': [], 'guild_id': '907801725770010665'}}
[2025-06-18 21:21:00] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-18 21:21:00] [DEBUG   ] discord.client: Dispatching event message
[2025-06-18 21:21:00] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/911800348925124668/messages with {"content":"Hello <@900582043010867260>!","components":[],"nonce":"8366180806627901513","enforce_nonce":true,"tts":false} has returned 200
[2025-06-18 21:21:00] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/911800348925124668/messages has received {'type': 0, 'content': 'Hello <@900582043010867260>!', 'mentions': [{'id': '900582043010867260', 'username': 'd_uh_', 'avatar': '89a81d6327e7d611d81311a5a0e606aa', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': 2040099, 'global_name': 'klutch', 'avatar_decoration_data': {'asset': 'a_2ac2ff720c831e70518622800c24be86', 'sku_id': '1383136910435811430', 'expires_at': 1755903600}, 'collectibles': None, 'banner_color': '#1f2123', 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-06-19T01:21:00.988000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1385066810784743434', 'channel_id': '911800348925124668', 'author': {'id': '1384614929071345816', 'username': 'klutch', 'avatar': '73a9bf3c9c1905c024f43d7b9de899a9', 'discriminator': '1444', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '8366180806627901513'}
[2025-06-18 21:21:00] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-06-18 21:21:05] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 216, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-06-19T01:21:06.272000+00:00', 'pinned': False, 'nonce': '1385066830980186112', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1384629726966054953', '1384724591766802462'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2021-11-10T01:19:57.664000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1385066832947576912', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '*avatar', 'components': [], 'channel_type': 0, 'channel_id': '911800348925124668', 'author': {'username': 'd_uh_', 'public_flags': 0, 'primary_guild': None, 'id': '900582043010867260', 'global_name': 'klutch', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': {'sku_id': '1383136910435811430', 'expires_at': 1755903600, 'asset': 'a_2ac2ff720c831e70518622800c24be86'}, 'avatar': '89a81d6327e7d611d81311a5a0e606aa'}, 'attachments': [], 'guild_id': '907801725770010665'}}
[2025-06-18 21:21:05] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-18 21:21:05] [DEBUG   ] discord.client: Dispatching event message
[2025-06-18 21:21:05] [DEBUG   ] discord.client: Dispatching event command
[2025-06-18 21:21:06] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 217, 'op': 0, 'd': {'user_id': '900582043010867260', 'timestamp': 1750296066, 'member': {'user': {'username': 'd_uh_', 'public_flags': 0, 'primary_guild': None, 'id': '900582043010867260', 'global_name': 'klutch', 'display_name': 'klutch', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': {'sku_id': '1383136910435811430', 'expires_at': 1755903600, 'asset': 'a_2ac2ff720c831e70518622800c24be86'}, 'avatar': '89a81d6327e7d611d81311a5a0e606aa'}, 'roles': ['1384629726966054953', '1384724591766802462'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2021-11-10T01:19:57.664000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '911800348925124668', 'guild_id': '907801725770010665'}}
[2025-06-18 21:21:06] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-18 21:21:06] [DEBUG   ] discord.client: Dispatching event typing
